#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-05-27T18:55:21 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5eceb50a3a93	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/311&tab:{I/311/hip2}&key:source=I/311/hip2&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/311/hip2
#-order=I
#-out=RArad
#-out=DErad
#HIP1=HIP1
#Phot=Phot
#

#RESOURCE=yCat_1311
#Name: I/311
#Title: Hipparcos, the New Reduction (van Leeuwen, 2007)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_311_hip2:
#Name: I/311/hip2
#Title: The Astrometric Catalogue
#Column	RArad	(F12.8)	Right Ascension in ICRS, Ep=1991.25	[ucd=pos.eq.ra;meta.main]
#Column	DErad	(F12.8)	Declination in ICRS, Ep=1991.25	[ucd=pos.eq.dec;meta.main]
RArad;DErad
deg;deg
------------;------------
000.00091185;+01.08901332
000.00379738;-19.49883738
000.00500794;+38.85928608
000.00838188;-51.89354611
000.00996502;-40.59122445
000.01814086;+03.94648811
000.02254892;+20.03660198
000.02729175;+25.88647460
000.03534194;+36.58593769
000.03625296;-50.86707363
000.03729667;+46.94000168
000.04091710;-35.96022486
000.04167955;-22.59468070
000.04827227;-00.36042124
000.05030895;+50.79117364
000.05140820;-54.91412791
000.05109973;-40.19232840
000.05313977;-04.05373774
000.05331690;+38.30408633
000.06295067;+23.52928427
000.06623581;+08.00723430
000.07013560;-49.35226674
000.07442973;+13.31221097
000.07604978;-23.45274895
000.07936602;-44.29029730
000.08434569;-13.39329701
000.08546970;-41.29753703
000.08724907;-43.36179957
000.09213091;-49.10795504
000.09613579;+42.14149904
000.09809386;+02.67547771
000.09858350;+51.93949039
000.09918059;-10.46245437
000.09946987;+26.91823820
000.10256035;-14.49048082
000.10327569;+12.26709311
000.10535182;-47.17958398
000.11104675;-79.06183132
000.11186159;-16.69693029
000.12196734;+67.21679288
000.11656332;+54.30223767
000.12538683;+25.84478043
000.12908906;+59.55973786
000.13272256;-03.30636198
000.13420449;-72.20271049
000.13454438;-25.62225296
000.13519194;-56.83524790
000.13522244;-40.69044667
000.13950054;+16.66903174
000.14287042;-53.09766266
000.14339161;+01.06619771
000.14665841;-77.02014072
000.14738951;-29.26338267
000.15165521;+17.96895565
000.15783359;-66.68310342
000.16283199;+00.22293901
000.16828521;-69.67580052
000.17376340;+62.17600478
000.17444771;+55.72246266
000.17542337;-64.46582509
000.17615727;+53.82218618
000.17996161;-45.42272674
000.18174967;+45.25333300
000.18458842;-27.90754614
000.18797520;-54.83034067
000.18854843;-72.31824930
000.19910112;+23.53824879
000.20063619;+16.98896452
000.20137182;+30.39589287
000.20280422;+36.77763521
000.20709876;+36.78015289
000.21946967;-12.82867036
000.22045757;+66.84796680
000.22187285;+35.75272203
000.22316183;-50.44646501
000.22821972;+32.82567444
000.23052139;-30.06417338
000.23231254;+17.86784161
000.23572302;+35.31675383
000.24179260;-11.82353722
000.24386383;-04.93211474
000.24803154;-10.93580533
000.24808099;+52.08056419
000.25180707;+27.88634408
000.25600736;-24.71404880
000.26038257;+69.60349835
000.26151521;-05.83497566
000.26915945;-48.80985914
000.27715200;+53.16694228
000.27999982;-41.88742966
000.28056826;-05.87433286
000.29062551;-20.70558656
000.29222272;-00.07592028
000.29485325;-32.75680558
000.30203913;-11.96400033
000.30489044;+13.97474772
000.30733353;-21.40404519
000.30717812;-52.79857939
000.31601649;+60.35529784
000.31645150;+19.74131642
000.31976217;-47.79382997
000.32043181;-41.48735580
000.32214405;-68.37102957
000.32673649;-31.89961662
000.32784406;+70.92895776
000.33016475;+49.98158502
000.33380178;-50.33739916
000.33655433;-70.12530742
000.34660183;+06.79149105
000.34870771;+39.61081792
000.34908706;+34.28185976
000.35691666;-16.94782658
000.36562069;+49.01041103
000.37167619;+30.73587915
000.37259640;-62.92315771
000.37539356;-33.79270443
000.38040789;-72.60590360
000.38648582;-09.43003594
000.39020244;+44.67544597
000.39598868;-45.34468886
000.39647666;+28.42377440
000.39937881;-77.06529443
000.40024163;+72.23660635
000.40424529;+61.22280390
000.40473201;-39.33667979
000.40873325;+14.63230678
000.41208733;-48.93516090
000.41376507;+73.61187653
000.41560209;+05.37275067
000.41825263;-30.69250700
000.41994224;+62.01815069
000.42200521;-34.65350770
000.42336875;-40.14866591
000.42514063;-01.13997214
000.42674601;-00.21749939
000.42864222;+24.25318096
000.43268934;+42.36714830
000.43720405;-16.53172124
000.44529191;+67.50697637
000.45267420;-68.10481117
000.45342952;+36.35034545
000.45374905;+66.30600226
000.45518189;+21.46213748
000.45508998;+76.17561125
000.45598909;-03.02747915
000.45619187;-25.79769517
000.46604353;+21.02624868
000.47879296;+15.52852845
000.47868476;+26.00557727
000.48036527;-37.22984387
000.48458256;-41.61373673
000.48445284;-28.13095548
000.48454514;+12.65495314
000.48996493;-06.01397145
000.49113876;+46.26916290
000.49688480;+63.35784574
000.50032725;-05.21399713
000.50047149;-37.90179029
000.51081121;-02.76616337
000.51171483;-69.26920716
000.51248022;+33.69599040
000.51336756;+27.11861959
000.51714277;-30.68523477
000.51857843;+59.94001202
000.51974507;-22.32747042
000.52152655;-56.51490167
000.52780725;+39.18321350
000.53352211;-02.81984558
000.53502147;-68.28020623
000.53767763;-20.87164218
000.54018854;+27.08448917
000.54288095;+67.40895635
000.54959938;+47.57722223
000.55156666;+59.96533825
000.55243597;+49.77113898
000.55333448;+44.42827744
000.56020422;-11.96434736
000.56779596;-27.13517299
000.56886216;-13.40751571
000.57090236;-09.17489489
000.57381664;+60.70319449
000.58116835;+52.58643707
000.58297533;-29.72044838
000.58977573;+11.00634092
000.59015022;+10.78564395
000.60069765;+08.95683357
000.60211392;-06.05918192
000.60250408;+06.33313671
